threats,species_id,category_id,threat_id
Intentional use: (subsistence/small scale) [harvest],755,1,2800
Fishing & harvesting aquatic resources,755,1,2801
Intentional use: (subsistence/small scale) [harvest],756,1,2802
Fishing & harvesting aquatic resources,756,1,2803
Intentional use: (subsistence/small scale) [harvest],757,1,2804
Fishing & harvesting aquatic resources,757,1,2805
Intentional use: (subsistence/small scale) [harvest],758,1,2806
Fishing & harvesting aquatic resources,758,1,2807
Intentional use: (subsistence/small scale) [harvest],759,1,2808
Fishing & harvesting aquatic resources,759,1,2809
Intentional use: (subsistence/small scale) [harvest],760,1,2810
Fishing & harvesting aquatic resources,760,1,2811
Intentional use: (subsistence/small scale) [harvest],761,1,2812
Fishing & harvesting aquatic resources,761,1,2813
Intentional use: (subsistence/small scale) [harvest],762,1,2814
Fishing & harvesting aquatic resources,762,1,2815
Intentional use: (subsistence/small scale) [harvest],763,1,2816
Fishing & harvesting aquatic resources,763,1,2817
Intentional use: (subsistence/small scale) [harvest],764,1,2818
Other ecosystem modifications,764,1,2819
Fishing & harvesting aquatic resources,764,1,2820
Intentional use: (subsistence/small scale) [harvest],765,1,2821
Fishing & harvesting aquatic resources,765,1,2822
Intentional use: (subsistence/small scale) [harvest],766,1,2823
Housing & urban areas,766,1,2824
Fishing & harvesting aquatic resources,766,1,2825
Tourism & recreation areas,766,1,2826
Commercial & industrial areas,766,1,2827
Intentional use: (large scale) [harvest],767,1,2828
Intentional use: (subsistence/small scale) [harvest],767,1,2829
Fishing & harvesting aquatic resources,767,1,2830
Intentional use: (subsistence/small scale) [harvest],768,1,2831
Fishing & harvesting aquatic resources,768,1,2832
Intentional use: (subsistence/small scale) [harvest],770,1,2833
Fishing & harvesting aquatic resources,770,1,2834
Intentional use: (large scale) [harvest],771,1,2835
Intentional use: (subsistence/small scale) [harvest],771,1,2836
Fishing & harvesting aquatic resources,771,1,2837
Intentional use: (large scale) [harvest],776,1,2838
Intentional use: (subsistence/small scale) [harvest],776,1,2839
Fishing & harvesting aquatic resources,776,1,2840
Intentional use: (subsistence/small scale) [harvest],777,1,2841
Fishing & harvesting aquatic resources,777,1,2842
Intentional use: (subsistence/small scale) [harvest],779,1,2843
Fishing & harvesting aquatic resources,779,1,2844
Intentional use: (subsistence/small scale) [harvest],780,1,2845
Fishing & harvesting aquatic resources,780,1,2846
Intentional use: (subsistence/small scale) [harvest],781,1,2847
Fishing & harvesting aquatic resources,781,1,2848
Intentional use: (large scale) [harvest],785,1,2849
Intentional use: (subsistence/small scale) [harvest],785,1,2850
Fishing & harvesting aquatic resources,785,1,2851
Intentional use: (subsistence/small scale) [harvest],786,1,2852
Fishing & harvesting aquatic resources,786,1,2853
Intentional use: (subsistence/small scale) [harvest],788,1,2854
Fishing & harvesting aquatic resources,788,1,2855
Intentional use: (subsistence/small scale) [harvest],789,1,2856
Fishing & harvesting aquatic resources,789,1,2857
Intentional use: (subsistence/small scale) [harvest],790,1,2858
Run-off,790,1,2859
Sewage,790,1,2860
Fishing & harvesting aquatic resources,790,1,2861
"Soil erosion, sedimentation",790,1,2862
Agricultural & forestry effluents,790,1,2863
Domestic & urban waste water,790,1,2864
Intentional use: (subsistence/small scale) [harvest],792,1,2865
Fishing & harvesting aquatic resources,792,1,2866
Intentional use: (large scale) [harvest],794,1,2867
Intentional use: (subsistence/small scale) [harvest],794,1,2868
Fishing & harvesting aquatic resources,794,1,2869
Intentional use: (subsistence/small scale) [harvest],795,1,2870
Tourism & recreation areas,795,1,2871
Fishing & harvesting aquatic resources,795,1,2872
Housing & urban areas,795,1,2873
Intentional use: (large scale) [harvest],800,1,2874
Intentional use: (subsistence/small scale) [harvest],800,1,2875
Fishing & harvesting aquatic resources,800,1,2876
Logging & wood harvesting,800,1,2877
Intentional use: (large scale) [harvest],802,1,2878
Intentional use: (subsistence/small scale) [harvest],802,1,2879
Fishing & harvesting aquatic resources,802,1,2880
Intentional use: (large scale) [harvest],804,1,2881
Fishing & harvesting aquatic resources,804,1,2882
Intentional use: (large scale) [harvest],805,2,2883
Fishing & harvesting aquatic resources,805,2,2884
Intentional use: (subsistence/small scale) [harvest],806,4,2885
Other ecosystem modifications,806,4,2886
Housing & urban areas,806,4,2887
Unintentional effects: (subsistence/small scale) [harvest],806,4,2888
Fishing & harvesting aquatic resources,806,4,2889
Temperature extremes,806,4,2890
Commercial & industrial areas,806,4,2891
Intentional use: (large scale) [harvest],806,4,2892
Other threat,806,4,2893
Intentional use: (subsistence/small scale) [harvest],807,4,2894
Invasive non-native/alien species/diseases (Pterois volitans),807,4,2895
Fishing & harvesting aquatic resources,807,4,2896
Habitat shifting & alteration,807,4,2897
Named species (Pterois volitans),807,4,2898
Intentional use: (large scale) [harvest],807,4,2899
Intentional use: (subsistence/small scale) [harvest],808,6,2900
Fishing & harvesting aquatic resources,808,6,2901
Intentional use: (subsistence/small scale) [harvest],813,11,2902
Type Unknown/Unrecorded,813,11,2903
Herbicides and pesticides,813,11,2904
Sewage,813,11,2905
Housing & urban areas,813,11,2906
Run-off,813,11,2907
Industrial & military effluents,813,11,2908
Oil spills,813,11,2909
Fishing & harvesting aquatic resources,813,11,2910
Seepage from mining,813,11,2911
Habitat shifting & alteration,813,11,2912
"Soil erosion, sedimentation",813,11,2913
Agricultural & forestry effluents,813,11,2914
Garbage & solid waste,813,11,2915
Tourism & recreation areas,813,11,2916
Commercial & industrial areas,813,11,2917
Nutrient loads,813,11,2918
Temperature extremes,813,11,2919
Domestic & urban waste water,813,11,2920
Invasive non-native/alien species/diseases (Pterois volitans),814,11,2921
Habitat shifting & alteration,814,11,2922
Storms & flooding,814,11,2923
Named species (Pterois volitans),814,11,2924
Other impacts,814,11,2925
Temperature extremes,814,11,2926
Intentional use: (subsistence/small scale) [harvest],815,12,2927
Housing & urban areas,815,12,2928
Unintentional effects: (subsistence/small scale) [harvest],815,12,2929
Fishing & harvesting aquatic resources,815,12,2930
Unintentional effects: (large scale) [harvest],815,12,2931
Tourism & recreation areas,815,12,2932
Commercial & industrial areas,815,12,2933
Intentional use: (subsistence/small scale) [harvest],817,14,2934
Unintentional effects: (subsistence/small scale) [harvest],817,14,2935
Fishing & harvesting aquatic resources,817,14,2936
Unintentional effects: (large scale) [harvest],817,14,2937
Persecution/control,817,14,2938
Intentional use: (subsistence/small scale) [harvest],818,14,2939
Recreational activities,818,14,2940
Sewage,818,14,2941
Run-off,818,14,2942
Unintentional effects: (subsistence/small scale) [harvest],818,14,2943
Fishing & harvesting aquatic resources,818,14,2944
Unintentional effects: (large scale) [harvest],818,14,2945
Tourism & recreation areas,818,14,2946
Commercial & industrial areas,818,14,2947
Shipping lanes,818,14,2948
Domestic & urban waste water,818,14,2949
Intentional use: (subsistence/small scale) [harvest],819,14,2950
Unintentional effects: (subsistence/small scale) [harvest],819,14,2951
Fishing & harvesting aquatic resources,819,14,2952
Persecution/control,819,14,2953
Unintentional effects: (large scale) [harvest],819,14,2954
Intentional use: (large scale) [harvest],819,14,2955
Intentional use: (subsistence/small scale) [harvest],820,14,2956
Unintentional effects: (subsistence/small scale) [harvest],820,14,2957
Fishing & harvesting aquatic resources,820,14,2958
Unintentional effects: (large scale) [harvest],820,14,2959
Intentional use: (large scale) [harvest],820,14,2960
Intentional use: (subsistence/small scale) [harvest],821,14,2961
Unintentional effects: (large scale) [harvest],821,14,2962
Unintentional effects: (subsistence/small scale) [harvest],821,14,2963
Fishing & harvesting aquatic resources,821,14,2964
Intentional use: (subsistence/small scale) [harvest],822,14,2965
Recreational activities,822,14,2966
Unintentional effects: (subsistence/small scale) [harvest],822,14,2967
Fishing & harvesting aquatic resources,822,14,2968
Unintentional effects: (large scale) [harvest],822,14,2969
Oil & gas drilling,822,14,2970
Shipping lanes,822,14,2971
Intentional use: (large scale) [harvest],822,14,2972
Intentional use: (large scale) [harvest],823,15,2973
Intentional use: (subsistence/small scale) [harvest],823,15,2974
Fishing & harvesting aquatic resources,823,15,2975
Intentional use: (subsistence/small scale) [harvest],824,15,2976
Other ecosystem modifications,824,15,2977
Fishing & harvesting aquatic resources,824,15,2978
Habitat shifting & alteration,824,15,2979
Intentional use: (large scale) [harvest],824,15,2980
Intentional use: (subsistence/small scale) [harvest],825,17,2981
Unintentional effects: (subsistence/small scale) [harvest],825,17,2982
Fishing & harvesting aquatic resources,825,17,2983
Habitat shifting & alteration,825,17,2984
Unintentional effects: (large scale) [harvest],825,17,2985
Other impacts,825,17,2986
Intentional use: (large scale) [harvest],825,17,2987
Other impacts,826,17,2988
Ozone,828,20,2989
Recreational activities,828,20,2990
Motivation Unknown/Unrecorded,828,20,2991
Invasive non-native/alien species/diseases,828,20,2992
Domestic & urban waste water,828,20,2993
Fishing & harvesting aquatic resources,828,20,2994
"Soil erosion, sedimentation",828,20,2995
Tourism & recreation areas,828,20,2996
Commercial & industrial areas,828,20,2997
Housing & urban areas,828,20,2998
Unintentional effects: (subsistence/small scale) [harvest],828,20,2999
Storms & flooding,828,20,3000
Temperature extremes,828,20,3001
Problematic native species/diseases,828,20,3002
Air-borne pollutants,828,20,3003
Intentional use: (subsistence/small scale) [harvest],828,20,3004
Type Unknown/Unrecorded,828,20,3005
Unspecified species,828,20,3006
Diseases of unknown cause,828,20,3007
Industrial & military effluents,828,20,3008
Agricultural & forestry effluents,828,20,3009
Shipping lanes,828,20,3010
Ozone,829,20,3011
Recreational activities,829,20,3012
Motivation Unknown/Unrecorded,829,20,3013
Invasive non-native/alien species/diseases,829,20,3014
Domestic & urban waste water,829,20,3015
Problematic species/disease of unknown origin (Aurantimonas coralicida),829,20,3016
Fishing & harvesting aquatic resources,829,20,3017
"Soil erosion, sedimentation",829,20,3018
Tourism & recreation areas,829,20,3019
Commercial & industrial areas,829,20,3020
Named species (Aurantimonas coralicida),829,20,3021
Problematic species/disease of unknown origin (Roseofilum corallyticum),829,20,3022
Housing & urban areas,829,20,3023
Unintentional effects: (subsistence/small scale) [harvest],829,20,3024
Storms & flooding,829,20,3025
Temperature extremes,829,20,3026
Problematic native species/diseases,829,20,3027
Air-borne pollutants,829,20,3028
Intentional use: (subsistence/small scale) [harvest],829,20,3029
Type Unknown/Unrecorded,829,20,3030
Unspecified species,829,20,3031
Industrial & military effluents,829,20,3032
Agricultural & forestry effluents,829,20,3033
Named species (Roseofilum corallyticum),829,20,3034
Shipping lanes,829,20,3035
Intentional use: (subsistence/small scale) [harvest],830,21,3036
Recreational activities,830,21,3037
Industrial & military effluents,830,21,3038
Oil spills,830,21,3039
Fishing & harvesting aquatic resources,830,21,3040
Unintentional effects: (large scale) [harvest],830,21,3041
Tourism & recreation areas,830,21,3042
Oil & gas drilling,830,21,3043
Other impacts,830,21,3044
Intentional use: (large scale) [harvest],830,21,3045
Intentional use: (subsistence/small scale) [harvest],831,21,3046
Unintentional effects: (large scale) [harvest],831,21,3047
Tourism & recreation areas,831,21,3048
Fishing & harvesting aquatic resources,831,21,3049
Light pollution,832,21,3050
Intentional use: (subsistence/small scale) [harvest],832,21,3051
Recreational activities,832,21,3052
Viral/prion-induced diseases,832,21,3053
Housing & urban areas,832,21,3054
Unintentional effects: (subsistence/small scale) [harvest],832,21,3055
Fishing & harvesting aquatic resources,832,21,3056
Habitat shifting & alteration,832,21,3057
Storms & flooding,832,21,3058
Garbage & solid waste,832,21,3059
Named species,832,21,3060
Excess energy,832,21,3061
Tourism & recreation areas,832,21,3062
Commercial & industrial areas,832,21,3063
Work & other activities,832,21,3064
Temperature extremes,832,21,3065
Intentional use: (subsistence/small scale) [harvest],833,21,3066
Other ecosystem modifications,833,21,3067
Housing & urban areas,833,21,3068
Fishing & harvesting aquatic resources,833,21,3069
Tourism & recreation areas,833,21,3070
Commercial & industrial areas,833,21,3071
Other impacts,833,21,3072
Intentional use: (subsistence/small scale) [harvest],834,21,3073
Recreational activities,834,21,3074
Type Unknown/Unrecorded,834,21,3075
Housing & urban areas,834,21,3076
Industrial & military effluents,834,21,3077
Unintentional effects: (subsistence/small scale) [harvest],834,21,3078
Fishing & harvesting aquatic resources,834,21,3079
Agricultural & forestry effluents,834,21,3080
Tourism & recreation areas,834,21,3081
Commercial & industrial areas,834,21,3082
Shipping lanes,834,21,3083
Domestic & urban waste water,834,21,3084
Persecution/control,834,21,3085
Problematic native species/diseases,834,21,3086
Intentional use: (subsistence/small scale) [harvest],835,21,3087
Recreational activities,835,21,3088
Unintentional effects: (subsistence/small scale) [harvest],835,21,3089
Fishing & harvesting aquatic resources,835,21,3090
Unintentional effects: (large scale) [harvest],835,21,3091
Recreational activities,836,21,3092
Dams & water management/use,836,21,3093
Abstraction of ground water (unknown use),836,21,3094
Domestic & urban waste water,836,21,3095
Other ecosystem modifications,836,21,3096
Fishing & harvesting aquatic resources,836,21,3097
Unintentional effects: (large scale) [harvest],836,21,3098
Tourism & recreation areas,836,21,3099
Commercial & industrial areas,836,21,3100
Annual & perennial non-timber crops,836,21,3101
Droughts,836,21,3102
Housing & urban areas,836,21,3103
Scale Unknown/Unrecorded,836,21,3104
Storms & flooding,836,21,3105
Intentional use: (large scale) [harvest],836,21,3106
Temperature extremes,836,21,3107
Problematic native species/diseases,836,21,3108
Intentional use: (subsistence/small scale) [harvest],836,21,3109
Type Unknown/Unrecorded,836,21,3110
Noise pollution,836,21,3111
Sewage,836,21,3112
Industrial & military effluents,836,21,3113
Marine & freshwater aquaculture,836,21,3114
Dams (size unknown),836,21,3115
Agricultural & forestry effluents,836,21,3116
Excess energy,836,21,3117
Shipping lanes,836,21,3118
Intentional use: (subsistence/small scale) [harvest],837,1,3119
Fishing & harvesting aquatic resources,837,1,3120
Intentional use: (subsistence/small scale) [harvest],838,1,3121
Fishing & harvesting aquatic resources,838,1,3122
Intentional use: (subsistence/small scale) [harvest],839,1,3123
Fishing & harvesting aquatic resources,839,1,3124
Intentional use: (subsistence/small scale) [harvest],840,21,3125
Noise pollution,840,21,3126
Industrial & military effluents,840,21,3127
Oil spills,840,21,3128
Fishing & harvesting aquatic resources,840,21,3129
Habitat shifting & alteration,840,21,3130
Excess energy,840,21,3131
Intentional use: (large scale) [harvest],840,21,3132
Intentional use: (subsistence/small scale) [harvest],841,21,3133
Shipping lanes,841,21,3134
Dams & water management/use,841,21,3135
Type Unknown/Unrecorded,841,21,3136
Herbicides and pesticides,841,21,3137
Industrial & military effluents,841,21,3138
Fishing & harvesting aquatic resources,841,21,3139
Dams (size unknown),841,21,3140
Habitat shifting & alteration,841,21,3141
Agricultural & forestry effluents,841,21,3142
Oil & gas drilling,841,21,3143
Commercial & industrial areas,841,21,3144
Domestic & urban waste water,841,21,3145
Problematic native species/diseases,841,21,3146
Habitat shifting & alteration,842,21,3147
Intentional use: (large scale) [harvest],842,21,3148
Fishing & harvesting aquatic resources,842,21,3149
Intentional use: (subsistence/small scale) [harvest],843,21,3150
Shipping lanes,843,21,3151
Noise pollution,843,21,3152
Industrial & military effluents,843,21,3153
Oil spills,843,21,3154
Fishing & harvesting aquatic resources,843,21,3155
Habitat shifting & alteration,843,21,3156
Unintentional effects: (large scale) [harvest],843,21,3157
Excess energy,843,21,3158
Oil & gas drilling,843,21,3159
Commercial & industrial areas,843,21,3160
Intentional use: (large scale) [harvest],843,21,3161
Intentional use: (subsistence/small scale) [harvest],844,21,3162
Recreational activities,844,21,3163
Type Unknown/Unrecorded,844,21,3164
Housing & urban areas,844,21,3165
Industrial & military effluents,844,21,3166
Oil spills,844,21,3167
Unintentional effects: (subsistence/small scale) [harvest],844,21,3168
Fishing & harvesting aquatic resources,844,21,3169
Storms & flooding,844,21,3170
Agricultural & forestry effluents,844,21,3171
Shipping lanes,844,21,3172
Intentional use: (subsistence/small scale) [harvest],845,21,3173
Type Unknown/Unrecorded,845,21,3174
Industrial & military effluents,845,21,3175
Unintentional effects: (subsistence/small scale) [harvest],845,21,3176
Fishing & harvesting aquatic resources,845,21,3177
Garbage & solid waste,845,21,3178
Unintentional effects: (large scale) [harvest],845,21,3179
Persecution/control,845,21,3180
Intentional use: (subsistence/small scale) [harvest],846,21,3181
Unintentional effects: (subsistence/small scale) [harvest],846,21,3182
Fishing & harvesting aquatic resources,846,21,3183
Shipping lanes,846,21,3184
Intentional use: (large scale) [harvest],846,21,3185
Intentional use: (subsistence/small scale) [harvest],847,21,3186
Type Unknown/Unrecorded,847,21,3187
Industrial & military effluents,847,21,3188
Fishing & harvesting aquatic resources,847,21,3189
Habitat shifting & alteration,847,21,3190
Persecution/control,847,21,3191
Agricultural & forestry effluents,847,21,3192
Unintentional effects: (large scale) [harvest],847,21,3193
Intentional use: (large scale) [harvest],847,21,3194
Noise pollution,848,21,3195
Fishing & harvesting aquatic resources,848,21,3196
Unintentional effects: (large scale) [harvest],848,21,3197
Excess energy,848,21,3198
Intentional use: (large scale) [harvest],848,21,3199
Other ecosystem modifications,849,21,3200
Run-off,849,21,3201
Industrial & military effluents,849,21,3202
Oil spills,849,21,3203
Unintentional effects: (subsistence/small scale) [harvest],849,21,3204
Fishing & harvesting aquatic resources,849,21,3205
Oil & gas drilling,849,21,3206
Shipping lanes,849,21,3207
Domestic & urban waste water,849,21,3208
Intentional use: (large scale) [harvest],849,21,3209
Problematic native species/diseases,849,21,3210
Viral/prion-induced diseases,850,21,3211
Type Unknown/Unrecorded,850,21,3212
Unspecified species,850,21,3213
Industrial & military effluents,850,21,3214
Oil spills,850,21,3215
Fishing & harvesting aquatic resources,850,21,3216
Habitat shifting & alteration,850,21,3217
Agricultural & forestry effluents,850,21,3218
Unintentional effects: (large scale) [harvest],850,21,3219
Named species,850,21,3220
Intentional use: (large scale) [harvest],850,21,3221
Problematic native species/diseases,850,21,3222
Intentional use: (subsistence/small scale) [harvest],852,21,3223
Noise pollution,852,21,3224
Unintentional effects: (subsistence/small scale) [harvest],852,21,3225
Fishing & harvesting aquatic resources,852,21,3226
Excess energy,852,21,3227
Oil & gas drilling,852,21,3228
Shipping lanes,852,21,3229
Intentional use: (large scale) [harvest],852,21,3230
Other ecosystem modifications,853,21,3231
Industrial & military effluents,853,21,3232
Oil spills,853,21,3233
Fishing & harvesting aquatic resources,853,21,3234
Habitat shifting & alteration,853,21,3235
Garbage & solid waste,853,21,3236
Unintentional effects: (large scale) [harvest],853,21,3237
Intentional use: (large scale) [harvest],853,21,3238
Recreational activities,854,21,3239
Unspecified species,854,21,3240
Fishing & harvesting aquatic resources,854,21,3241
Habitat shifting & alteration,854,21,3242
Unintentional effects: (large scale) [harvest],854,21,3243
Invasive non-native/alien species/diseases,854,21,3244
Intentional use: (subsistence/small scale) [harvest],855,21,3245
Noise pollution,855,21,3246
Unintentional effects: (subsistence/small scale) [harvest],855,21,3247
Fishing & harvesting aquatic resources,855,21,3248
Habitat shifting & alteration,855,21,3249
Excess energy,855,21,3250
Problematic native species/diseases,855,21,3251
Recreational activities,856,21,3252
Named species (Canis familiaris),856,21,3253
Motivation Unknown/Unrecorded,856,21,3254
Invasive non-native/alien species/diseases (Felis catus),856,21,3255
Domestic & urban waste water,856,21,3256
Fishing & harvesting aquatic resources,856,21,3257
Unintentional effects: (large scale) [harvest],856,21,3258
Tourism & recreation areas,856,21,3259
Hunting & trapping terrestrial animals,856,21,3260
Commercial & industrial areas,856,21,3261
Intentional use (species is the target),856,21,3262
Work & other activities,856,21,3263
Named species (Felis catus),856,21,3264
Invasive non-native/alien species/diseases (Canis familiaris),856,21,3265
Logging & wood harvesting,856,21,3266
Housing & urban areas,856,21,3267
Named species (Unspecified Rattus),856,21,3268
Invasive non-native/alien species/diseases (Unspecified Rattus),856,21,3269
Type Unknown/Unrecorded,856,21,3270
Noise pollution,856,21,3271
Mining & quarrying,856,21,3272
Industrial & military effluents,856,21,3273
Oil spills,856,21,3274
Garbage & solid waste,856,21,3275
Excess energy,856,21,3276
Persecution/control,856,21,3277
Intentional use: (large scale) [harvest],857,21,3278
Intentional use: (subsistence/small scale) [harvest],857,21,3279
Unintentional effects: (subsistence/small scale) [harvest],857,21,3280
Fishing & harvesting aquatic resources,857,21,3281
Intentional use: (subsistence/small scale) [harvest],858,21,3282
Recreational activities,858,21,3283
Type Unknown/Unrecorded,858,21,3284
Herbicides and pesticides,858,21,3285
Unspecified species,858,21,3286
Industrial & military effluents,858,21,3287
Oil spills,858,21,3288
Fishing & harvesting aquatic resources,858,21,3289
Habitat shifting & alteration,858,21,3290
Agricultural & forestry effluents,858,21,3291
Unintentional effects: (large scale) [harvest],858,21,3292
Oil & gas drilling,858,21,3293
Shipping lanes,858,21,3294
Other impacts,858,21,3295
Persecution/control,858,21,3296
Problematic native species/diseases,858,21,3297
Intentional use: (subsistence/small scale) [harvest],859,21,3298
Unintentional effects: (subsistence/small scale) [harvest],859,21,3299
Fishing & harvesting aquatic resources,859,21,3300
Intentional use: (large scale) [harvest],859,21,3301
Persecution/control,859,21,3302
Recreational activities,860,21,3303
Fire & fire suppression,860,21,3304
Oil & gas drilling,860,21,3305
Invasive non-native/alien species/diseases,860,21,3306
Increase in fire frequency/intensity,860,21,3307
Herbicides and pesticides,860,21,3308
Habitat shifting & alteration,860,21,3309
Tourism & recreation areas,860,21,3310
Commercial & industrial areas,860,21,3311
Hunting & trapping terrestrial animals,860,21,3312
Intentional use (species is the target),860,21,3313
Other threat,860,21,3314
Problematic native species/diseases,860,21,3315
Noise pollution,860,21,3316
Unspecified species,860,21,3317
Industrial & military effluents,860,21,3318
Oil spills,860,21,3319
Agricultural & forestry effluents,860,21,3320
Excess energy,860,21,3321
Shipping lanes,860,21,3322
Persecution/control,860,21,3323
Recreational activities,861,21,3324
Type Unknown/Unrecorded,861,21,3325
Industrial & military effluents,861,21,3326
Oil spills,861,21,3327
Fishing & harvesting aquatic resources,861,21,3328
Habitat shifting & alteration,861,21,3329
Agricultural & forestry effluents,861,21,3330
Unintentional effects: (large scale) [harvest],861,21,3331
Shipping lanes,861,21,3332
Domestic & urban waste water,861,21,3333
Intentional use: (large scale) [harvest],861,21,3334
Problematic native species/diseases,861,21,3335
Intentional use: (subsistence/small scale) [harvest],862,21,3336
Recreational activities,862,21,3337
Noise pollution,862,21,3338
Unintentional effects: (subsistence/small scale) [harvest],862,21,3339
Fishing & harvesting aquatic resources,862,21,3340
Habitat shifting & alteration,862,21,3341
Excess energy,862,21,3342
"War, civil unrest & military exercises",862,21,3343
Viral/prion-induced diseases,863,21,3344
Recreational activities,863,21,3345
Named species (Orcinus orca),863,21,3346
Industrial & military effluents,863,21,3347
Named species (Sarcocystis neurona),863,21,3348
Oil spills,863,21,3349
Fishing & harvesting aquatic resources,863,21,3350
Storms & flooding,863,21,3351
Problematic species/disease of unknown origin (Toxoplasma gondii),863,21,3352
Unintentional effects: (large scale) [harvest],863,21,3353
Problematic species/disease of unknown origin (Sarcocystis neurona),863,21,3354
Named species,863,21,3355
Intentional use (species is the target),863,21,3356
Hunting & trapping terrestrial animals,863,21,3357
Persecution/control,863,21,3358
Named species (Toxoplasma gondii),863,21,3359
Problematic native species/diseases (Orcinus orca),863,21,3360
Herbicides and pesticides,864,21,3361
Fishing & harvesting aquatic resources,864,21,3362
Habitat shifting & alteration,864,21,3363
Agricultural & forestry effluents,864,21,3364
Unintentional effects: (large scale) [harvest],864,21,3365
Intentional use: (large scale) [harvest],864,21,3366
Problematic native species/diseases,864,21,3367
Unspecified species,865,21,3368
Fishing & harvesting aquatic resources,865,21,3369
Unintentional effects: (large scale) [harvest],865,21,3370
Other impacts,865,21,3371
Intentional use: (large scale) [harvest],865,21,3372
Problematic native species/diseases,865,21,3373
Type Unknown/Unrecorded,866,21,3374
Noise pollution,866,21,3375
Industrial & military effluents,866,21,3376
Fishing & harvesting aquatic resources,866,21,3377
Garbage & solid waste,866,21,3378
Agricultural & forestry effluents,866,21,3379
Unintentional effects: (large scale) [harvest],866,21,3380
Intentional use: (large scale) [harvest],866,21,3381
Excess energy,866,21,3382
Shipping lanes,866,21,3383
Persecution/control,866,21,3384
Intentional use: (subsistence/small scale) [harvest],867,21,3385
Other ecosystem modifications,867,21,3386
Fishing & harvesting aquatic resources,867,21,3387
Habitat shifting & alteration,867,21,3388
Unintentional effects: (large scale) [harvest],867,21,3389
Persecution/control,867,21,3390
Problematic native species/diseases,867,21,3391
Dams & water management/use,868,21,3392
Type Unknown/Unrecorded,868,21,3393
Industrial & military effluents,868,21,3394
Dams (size unknown),868,21,3395
Fishing & harvesting aquatic resources,868,21,3396
Agricultural & forestry effluents,868,21,3397
Unintentional effects: (large scale) [harvest],868,21,3398
Domestic & urban waste water,868,21,3399
Problematic native species/diseases,868,21,3400
Intentional use: (subsistence/small scale) [harvest],869,21,3401
Recreational activities,869,21,3402
Industrial & military effluents,869,21,3403
Oil spills,869,21,3404
Fishing & harvesting aquatic resources,869,21,3405
Habitat shifting & alteration,869,21,3406
Flight paths,869,21,3407
Oil & gas drilling,869,21,3408
Shipping lanes,869,21,3409
Work & other activities,869,21,3410
Intentional use: (large scale) [harvest],869,21,3411
Type Unknown/Unrecorded,872,21,3412
Industrial & military effluents,872,21,3413
Unintentional effects: (subsistence/small scale) [harvest],872,21,3414
Fishing & harvesting aquatic resources,872,21,3415
Habitat shifting & alteration,872,21,3416
Storms & flooding,872,21,3417
Unintentional effects: (large scale) [harvest],872,21,3418
Tourism & recreation areas,872,21,3419
Commercial & industrial areas,872,21,3420
Intentional use: (large scale) [harvest],872,21,3421
Temperature extremes,872,21,3422
Unspecified species,873,21,3423
Industrial & military effluents,873,21,3424
Oil spills,873,21,3425
Storms & flooding,873,21,3426
Invasive non-native/alien species/diseases,873,21,3427
Habitat shifting & alteration,874,21,3428
Unintentional effects: (large scale) [harvest],874,21,3429
Fishing & harvesting aquatic resources,874,21,3430
Industrial & military effluents,876,22,3431
Oil spills,876,22,3432
Fishing & harvesting aquatic resources,876,22,3433
Habitat shifting & alteration,876,22,3434
Unintentional effects: (large scale) [harvest],876,22,3435
Work & other activities,876,22,3436
Fishing & harvesting aquatic resources,877,22,3437
Habitat shifting & alteration,877,22,3438
Unintentional effects: (large scale) [harvest],877,22,3439
Intentional use (species is the target),877,22,3440
Hunting & trapping terrestrial animals,877,22,3441
Named species (Neovison vison),877,22,3442
Invasive non-native/alien species/diseases (Neovison vison),877,22,3443
Recreational activities,878,22,3444
Invasive non-native/alien species/diseases (Neovison vison),878,22,3445
Named species (Unspecified Rattus),878,22,3446
Industrial & military effluents,878,22,3447
Oil spills,878,22,3448
Fishing & harvesting aquatic resources,878,22,3449
Storms & flooding,878,22,3450
Garbage & solid waste,878,22,3451
Unintentional effects: (large scale) [harvest],878,22,3452
Invasive non-native/alien species/diseases (Unspecified Rattus),878,22,3453
Hunting & trapping terrestrial animals,878,22,3454
Intentional use (species is the target),878,22,3455
Named species (Neovison vison),878,22,3456
Renewable energy,878,22,3457
Temperature extremes,878,22,3458
Temperature extremes,880,22,3459
Herbicides and pesticides,881,22,3460
Recreational activities,881,22,3461
Unintentional effects: (subsistence/small scale) [harvest],881,22,3462
Fishing & harvesting aquatic resources,881,22,3463
Agricultural & forestry effluents,881,22,3464
Habitat shifting & alteration,882,22,3465
Work & other activities,882,22,3466
Named species (Clostridium botulinum),883,22,3467
Fishing & harvesting aquatic resources,883,22,3468
Habitat shifting & alteration,883,22,3469
Problematic native species/diseases (Clostridium botulinum),883,22,3470
Unintentional effects: (large scale) [harvest],883,22,3471
Hunting & trapping terrestrial animals,883,22,3472
Persecution/control,883,22,3473
Renewable energy,883,22,3474
Recreational activities,884,22,3475
Named species (Canis familiaris),884,22,3476
Invasive non-native/alien species/diseases (Plasmodium relictum),884,22,3477
Invasive non-native/alien species/diseases (Rattus rattus),884,22,3478
Named species (Plasmodium relictum),884,22,3479
Named species (Rattus rattus),884,22,3480
Industrial & military effluents,884,22,3481
Oil spills,884,22,3482
Unintentional effects: (subsistence/small scale) [harvest],884,22,3483
